"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|NL","Without sequence","48.85","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|NL","Without sequence","38.3","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|NL","Without sequence","50.31","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|NL","Without sequence","75.78","",""
"12/01/2017 18:00:00 - 12/01/2017 19:00:00","BZN|NL","Without sequence","51.6","",""
"12/01/2017 19:00:00 - 12/01/2017 20:00:00","BZN|NL","Without sequence","45.0","",""
"12/01/2017 20:00:00 - 12/01/2017 21:00:00","BZN|NL","Without sequence","49.94","",""
"12/01/2017 21:00:00 - 12/01/2017 22:00:00","BZN|NL","Without sequence","47.44","",""
"12/01/2017 22:00:00 - 12/01/2017 23:00:00","BZN|NL","Without sequence","37.9","",""
"12/01/2017 23:00:00 - 13/01/2017 00:00:00","BZN|NL","Without sequence","35.0","",""
"13/01/2017 00:00:00 - 13/01/2017 01:00:00","BZN|NL","Without sequence","38.48","",""
"13/01/2017 01:00:00 - 13/01/2017 02:00:00","BZN|NL","Without sequence","36.92","",""
"13/01/2017 02:00:00 - 13/01/2017 03:00:00","BZN|NL","Without sequence","32.44","",""
"13/01/2017 03:00:00 - 13/01/2017 04:00:00","BZN|NL","Without sequence","30.05","",""
"13/01/2017 04:00:00 - 13/01/2017 05:00:00","BZN|NL","Without sequence","30.22","",""
"13/01/2017 05:00:00 - 13/01/2017 06:00:00","BZN|NL","Without sequence","34.08","",""
"13/01/2017 06:00:00 - 13/01/2017 07:00:00","BZN|NL","Without sequence","37.27","",""
"13/01/2017 07:00:00 - 13/01/2017 08:00:00","BZN|NL","Without sequence","46.98","",""
"13/01/2017 08:00:00 - 13/01/2017 09:00:00","BZN|NL","Without sequence","63.0","",""
"13/01/2017 09:00:00 - 13/01/2017 10:00:00","BZN|NL","Without sequence","64.94","",""
"13/01/2017 10:00:00 - 13/01/2017 11:00:00","BZN|NL","Without sequence","51.4","",""
"13/01/2017 11:00:00 - 13/01/2017 12:00:00","BZN|NL","Without sequence","57.0","",""
"13/01/2017 12:00:00 - 13/01/2017 13:00:00","BZN|NL","Without sequence","43.07","",""
"13/01/2017 13:00:00 - 13/01/2017 14:00:00","BZN|NL","Without sequence","42.06","",""
"13/01/2017 14:00:00 - 13/01/2017 15:00:00","BZN|NL","Without sequence","41.98","",""
"13/01/2017 15:00:00 - 13/01/2017 16:00:00","BZN|NL","Without sequence","43.03","",""
"13/01/2017 16:00:00 - 13/01/2017 17:00:00","BZN|NL","Without sequence","44.87","",""
"13/01/2017 17:00:00 - 13/01/2017 18:00:00","BZN|NL","Without sequence","48.72","",""
"13/01/2017 18:00:00 - 13/01/2017 19:00:00","BZN|NL","Without sequence","45.17","",""
"13/01/2017 19:00:00 - 13/01/2017 20:00:00","BZN|NL","Without sequence","44.94","",""
"13/01/2017 20:00:00 - 13/01/2017 21:00:00","BZN|NL","Without sequence","39.94","",""
"13/01/2017 21:00:00 - 13/01/2017 22:00:00","BZN|NL","Without sequence","36.7","",""
"13/01/2017 22:00:00 - 13/01/2017 23:00:00","BZN|NL","Without sequence","34.94","",""
"13/01/2017 23:00:00 - 14/01/2017 00:00:00","BZN|NL","Without sequence","30.99","",""
"14/01/2017 00:00:00 - 14/01/2017 01:00:00","BZN|NL","Without sequence","29.82","",""
"14/01/2017 01:00:00 - 14/01/2017 02:00:00","BZN|NL","Without sequence","28.98","",""
"14/01/2017 02:00:00 - 14/01/2017 03:00:00","BZN|NL","Without sequence","29.59","",""
"14/01/2017 03:00:00 - 14/01/2017 04:00:00","BZN|NL","Without sequence","29.44","",""
"14/01/2017 04:00:00 - 14/01/2017 05:00:00","BZN|NL","Without sequence","29.55","",""
"14/01/2017 05:00:00 - 14/01/2017 06:00:00","BZN|NL","Without sequence","29.69","",""
"14/01/2017 06:00:00 - 14/01/2017 07:00:00","BZN|NL","Without sequence","30.46","",""
"14/01/2017 07:00:00 - 14/01/2017 08:00:00","BZN|NL","Without sequence","35.4","",""
"14/01/2017 08:00:00 - 14/01/2017 09:00:00","BZN|NL","Without sequence","48.34","",""
"14/01/2017 09:00:00 - 14/01/2017 10:00:00","BZN|NL","Without sequence","52.61","",""
"14/01/2017 10:00:00 - 14/01/2017 11:00:00","BZN|NL","Without sequence","59.94","",""
"14/01/2017 11:00:00 - 14/01/2017 12:00:00","BZN|NL","Without sequence","46.59","",""
"14/01/2017 12:00:00 - 14/01/2017 13:00:00","BZN|NL","Without sequence","38.9","",""
"14/01/2017 13:00:00 - 14/01/2017 14:00:00","BZN|NL","Without sequence","37.49","",""
"14/01/2017 14:00:00 - 14/01/2017 15:00:00","BZN|NL","Without sequence","37.49","",""
"14/01/2017 15:00:00 - 14/01/2017 16:00:00","BZN|NL","Without sequence","38.25","",""
"14/01/2017 16:00:00 - 14/01/2017 17:00:00","BZN|NL","Without sequence","50.0","",""
"14/01/2017 17:00:00 - 14/01/2017 18:00:00","BZN|NL","Without sequence","47.47","",""
"14/01/2017 18:00:00 - 14/01/2017 19:00:00","BZN|NL","Without sequence","47.81","",""
"14/01/2017 19:00:00 - 14/01/2017 20:00:00","BZN|NL","Without sequence","45.0","",""
"14/01/2017 20:00:00 - 14/01/2017 21:00:00","BZN|NL","Without sequence","40.26","",""
"14/01/2017 21:00:00 - 14/01/2017 22:00:00","BZN|NL","Without sequence","37.62","",""
"14/01/2017 22:00:00 - 14/01/2017 23:00:00","BZN|NL","Without sequence","37.85","",""
"14/01/2017 23:00:00 - 15/01/2017 00:00:00","BZN|NL","Without sequence","34.94","",""
"15/01/2017 00:00:00 - 15/01/2017 01:00:00","BZN|NL","Without sequence","32.99","",""
"15/01/2017 01:00:00 - 15/01/2017 02:00:00","BZN|NL","Without sequence","29.48","",""
"15/01/2017 02:00:00 - 15/01/2017 03:00:00","BZN|NL","Without sequence","31.99","",""
"15/01/2017 03:00:00 - 15/01/2017 04:00:00","BZN|NL","Without sequence","29.46","",""
"15/01/2017 04:00:00 - 15/01/2017 05:00:00","BZN|NL","Without sequence","31.99","",""
"15/01/2017 05:00:00 - 15/01/2017 06:00:00","BZN|NL","Without sequence","30.1","",""
"15/01/2017 06:00:00 - 15/01/2017 07:00:00","BZN|NL","Without sequence","35.5","",""
"15/01/2017 07:00:00 - 15/01/2017 08:00:00","BZN|NL","Without sequence","36.59","",""
"15/01/2017 08:00:00 - 15/01/2017 09:00:00","BZN|NL","Without sequence","43.41","",""
"15/01/2017 09:00:00 - 15/01/2017 10:00:00","BZN|NL","Without sequence","39.94","",""
"15/01/2017 10:00:00 - 15/01/2017 11:00:00","BZN|NL","Without sequence","38.23","",""
"15/01/2017 11:00:00 - 15/01/2017 12:00:00","BZN|NL","Without sequence","38.23","",""
"15/01/2017 12:00:00 - 15/01/2017 13:00:00","BZN|NL","Without sequence","40.43","",""
"15/01/2017 13:00:00 - 15/01/2017 14:00:00","BZN|NL","Without sequence","59.94","",""
"15/01/2017 14:00:00 - 15/01/2017 15:00:00","BZN|NL","Without sequence","49.94","",""
"15/01/2017 15:00:00 - 15/01/2017 16:00:00","BZN|NL","Without sequence","47.44","",""
"15/01/2017 16:00:00 - 15/01/2017 17:00:00","BZN|NL","Without sequence","50.0","",""
"15/01/2017 17:00:00 - 15/01/2017 18:00:00","BZN|NL","Without sequence","69.26","",""
"15/01/2017 18:00:00 - 15/01/2017 19:00:00","BZN|NL","Without sequence","60.68","",""
"15/01/2017 19:00:00 - 15/01/2017 20:00:00","BZN|NL","Without sequence","49.94","",""
"15/01/2017 20:00:00 - 15/01/2017 21:00:00","BZN|NL","Without sequence","50.0","",""
"15/01/2017 21:00:00 - 15/01/2017 22:00:00","BZN|NL","Without sequence","49.72","",""
"15/01/2017 22:00:00 - 15/01/2017 23:00:00","BZN|NL","Without sequence","40.5","",""
"15/01/2017 23:00:00 - 16/01/2017 00:00:00","BZN|NL","Without sequence","37.29","",""
"16/01/2017 00:00:00 - 16/01/2017 01:00:00","BZN|NL","Without sequence","45.07","",""
"16/01/2017 01:00:00 - 16/01/2017 02:00:00","BZN|NL","Without sequence","43.25","",""
"16/01/2017 02:00:00 - 16/01/2017 03:00:00","BZN|NL","Without sequence","39.08","",""
"16/01/2017 03:00:00 - 16/01/2017 04:00:00","BZN|NL","Without sequence","37.57","",""
"16/01/2017 04:00:00 - 16/01/2017 05:00:00","BZN|NL","Without sequence","38.24","",""
"16/01/2017 05:00:00 - 16/01/2017 06:00:00","BZN|NL","Without sequence","39.06","",""
"16/01/2017 06:00:00 - 16/01/2017 07:00:00","BZN|NL","Without sequence","49.21","",""
"16/01/2017 07:00:00 - 16/01/2017 08:00:00","BZN|NL","Without sequence","70.1","",""
"16/01/2017 08:00:00 - 16/01/2017 09:00:00","BZN|NL","Without sequence","55.14","",""
"16/01/2017 09:00:00 - 16/01/2017 10:00:00","BZN|NL","Without sequence","60.78","",""
"16/01/2017 10:00:00 - 16/01/2017 11:00:00","BZN|NL","Without sequence","64.99","",""
"16/01/2017 11:00:00 - 16/01/2017 12:00:00","BZN|NL","Without sequence","60.94","",""
"16/01/2017 12:00:00 - 16/01/2017 13:00:00","BZN|NL","Without sequence","68.26","",""
"16/01/2017 13:00:00 - 16/01/2017 14:00:00","BZN|NL","Without sequence","71.94","",""
"16/01/2017 14:00:00 - 16/01/2017 15:00:00","BZN|NL","Without sequence","71.47","",""
"16/01/2017 15:00:00 - 16/01/2017 16:00:00","BZN|NL","Without sequence","85.08","",""
"16/01/2017 16:00:00 - 16/01/2017 17:00:00","BZN|NL","Without sequence","76.81","",""
"16/01/2017 17:00:00 - 16/01/2017 18:00:00","BZN|NL","Without sequence","120.0","",""
"16/01/2017 18:00:00 - 16/01/2017 19:00:00","BZN|NL","Without sequence","124.83","",""
"16/01/2017 19:00:00 - 16/01/2017 20:00:00","BZN|NL","Without sequence","113.04","",""
"16/01/2017 20:00:00 - 16/01/2017 21:00:00","BZN|NL","Without sequence","50.0","",""
"16/01/2017 21:00:00 - 16/01/2017 22:00:00","BZN|NL","Without sequence","44.94","",""
"16/01/2017 22:00:00 - 16/01/2017 23:00:00","BZN|NL","Without sequence","38.47","",""
"16/01/2017 23:00:00 - 17/01/2017 00:00:00","BZN|NL","Without sequence","37.57","",""
"17/01/2017 00:00:00 - 17/01/2017 01:00:00","BZN|NL","Without sequence","32.04","",""
"17/01/2017 01:00:00 - 17/01/2017 02:00:00","BZN|NL","Without sequence","31.62","",""
"17/01/2017 02:00:00 - 17/01/2017 03:00:00","BZN|NL","Without sequence","33.0","",""
"17/01/2017 03:00:00 - 17/01/2017 04:00:00","BZN|NL","Without sequence","36.0","",""
"17/01/2017 04:00:00 - 17/01/2017 05:00:00","BZN|NL","Without sequence","37.14","",""
"17/01/2017 05:00:00 - 17/01/2017 06:00:00","BZN|NL","Without sequence","38.65","",""
"17/01/2017 06:00:00 - 17/01/2017 07:00:00","BZN|NL","Without sequence","38.27","",""
"17/01/2017 07:00:00 - 17/01/2017 08:00:00","BZN|NL","Without sequence","52.75","",""
"17/01/2017 08:00:00 - 17/01/2017 09:00:00","BZN|NL","Without sequence","75.0","",""
"17/01/2017 09:00:00 - 17/01/2017 10:00:00","BZN|NL","Without sequence","90.1","",""
"17/01/2017 10:00:00 - 17/01/2017 11:00:00","BZN|NL","Without sequence","93.75","",""
"17/01/2017 11:00:00 - 17/01/2017 12:00:00","BZN|NL","Without sequence","93.69","",""
"17/01/2017 12:00:00 - 17/01/2017 13:00:00","BZN|NL","Without sequence","87.94","",""
"17/01/2017 13:00:00 - 17/01/2017 14:00:00","BZN|NL","Without sequence","87.3","",""
"17/01/2017 14:00:00 - 17/01/2017 15:00:00","BZN|NL","Without sequence","70.13","",""
"17/01/2017 15:00:00 - 17/01/2017 16:00:00","BZN|NL","Without sequence","70.0","",""
"17/01/2017 16:00:00 - 17/01/2017 17:00:00","BZN|NL","Without sequence","77.37","",""
"17/01/2017 17:00:00 - 17/01/2017 18:00:00","BZN|NL","Without sequence","142.78","",""
"17/01/2017 18:00:00 - 17/01/2017 19:00:00","BZN|NL","Without sequence","147.55","",""
"17/01/2017 19:00:00 - 17/01/2017 20:00:00","BZN|NL","Without sequence","114.55","",""
"17/01/2017 20:00:00 - 17/01/2017 21:00:00","BZN|NL","Without sequence","60.1","",""
"17/01/2017 21:00:00 - 17/01/2017 22:00:00","BZN|NL","Without sequence","47.5","",""
"17/01/2017 22:00:00 - 17/01/2017 23:00:00","BZN|NL","Without sequence","40.12","",""
"17/01/2017 23:00:00 - 18/01/2017 00:00:00","BZN|NL","Without sequence","37.74","",""
"18/01/2017 00:00:00 - 18/01/2017 01:00:00","BZN|NL","Without sequence","39.71","",""
"18/01/2017 01:00:00 - 18/01/2017 02:00:00","BZN|NL","Without sequence","35.46","",""
"18/01/2017 02:00:00 - 18/01/2017 03:00:00","BZN|NL","Without sequence","35.7","",""
"18/01/2017 03:00:00 - 18/01/2017 04:00:00","BZN|NL","Without sequence","34.18","",""
"18/01/2017 04:00:00 - 18/01/2017 05:00:00","BZN|NL","Without sequence","35.07","",""
"18/01/2017 05:00:00 - 18/01/2017 06:00:00","BZN|NL","Without sequence","34.99","",""
"18/01/2017 06:00:00 - 18/01/2017 07:00:00","BZN|NL","Without sequence","42.0","",""
"18/01/2017 07:00:00 - 18/01/2017 08:00:00","BZN|NL","Without sequence","55.21","",""
"18/01/2017 08:00:00 - 18/01/2017 09:00:00","BZN|NL","Without sequence","60.01","",""
"18/01/2017 09:00:00 - 18/01/2017 10:00:00","BZN|NL","Without sequence","76.31","",""
"18/01/2017 10:00:00 - 18/01/2017 11:00:00","BZN|NL","Without sequence","69.89","",""
"18/01/2017 11:00:00 - 18/01/2017 12:00:00","BZN|NL","Without sequence","70.48","",""
"18/01/2017 12:00:00 - 18/01/2017 13:00:00","BZN|NL","Without sequence","74.94","",""
"18/01/2017 13:00:00 - 18/01/2017 14:00:00","BZN|NL","Without sequence","91.02","",""
"18/01/2017 14:00:00 - 18/01/2017 15:00:00","BZN|NL","Without sequence","89.92","",""
"18/01/2017 15:00:00 - 18/01/2017 16:00:00","BZN|NL","Without sequence","86.7","",""
"18/01/2017 16:00:00 - 18/01/2017 17:00:00","BZN|NL","Without sequence","92.45","",""
"18/01/2017 17:00:00 - 18/01/2017 18:00:00","BZN|NL","Without sequence","116.05","",""
"18/01/2017 18:00:00 - 18/01/2017 19:00:00","BZN|NL","Without sequence","100.1","",""
"18/01/2017 19:00:00 - 18/01/2017 20:00:00","BZN|NL","Without sequence","84.92","",""
"18/01/2017 20:00:00 - 18/01/2017 21:00:00","BZN|NL","Without sequence","77.09","",""
"18/01/2017 21:00:00 - 18/01/2017 22:00:00","BZN|NL","Without sequence","54.4","",""
"18/01/2017 22:00:00 - 18/01/2017 23:00:00","BZN|NL","Without sequence","40.1","",""
"18/01/2017 23:00:00 - 19/01/2017 00:00:00","BZN|NL","Without sequence","37.0","",""
"19/01/2017 00:00:00 - 19/01/2017 01:00:00","BZN|NL","Without sequence","38.53","",""
"19/01/2017 01:00:00 - 19/01/2017 02:00:00","BZN|NL","Without sequence","36.99","",""
"19/01/2017 02:00:00 - 19/01/2017 03:00:00","BZN|NL","Without sequence","36.4","",""
"19/01/2017 03:00:00 - 19/01/2017 04:00:00","BZN|NL","Without sequence","36.32","",""
"19/01/2017 04:00:00 - 19/01/2017 05:00:00","BZN|NL","Without sequence","36.45","",""
"19/01/2017 05:00:00 - 19/01/2017 06:00:00","BZN|NL","Without sequence","37.6","",""
"19/01/2017 06:00:00 - 19/01/2017 07:00:00","BZN|NL","Without sequence","47.5","",""
"19/01/2017 07:00:00 - 19/01/2017 08:00:00","BZN|NL","Without sequence","56.23","",""
"19/01/2017 08:00:00 - 19/01/2017 09:00:00","BZN|NL","Without sequence","69.94","",""
"19/01/2017 09:00:00 - 19/01/2017 10:00:00","BZN|NL","Without sequence","91.0","",""
"19/01/2017 10:00:00 - 19/01/2017 11:00:00","BZN|NL","Without sequence","84.68","",""
"19/01/2017 11:00:00 - 19/01/2017 12:00:00","BZN|NL","Without sequence","84.59","",""
"19/01/2017 12:00:00 - 19/01/2017 13:00:00","BZN|NL","Without sequence","70.0","",""
"19/01/2017 13:00:00 - 19/01/2017 14:00:00","BZN|NL","Without sequence","79.92","",""
"19/01/2017 14:00:00 - 19/01/2017 15:00:00","BZN|NL","Without sequence","73.95","",""
"19/01/2017 15:00:00 - 19/01/2017 16:00:00","BZN|NL","Without sequence","72.42","",""
"19/01/2017 16:00:00 - 19/01/2017 17:00:00","BZN|NL","Without sequence","73.98","",""
"19/01/2017 17:00:00 - 19/01/2017 18:00:00","BZN|NL","Without sequence","100.1","",""
"19/01/2017 18:00:00 - 19/01/2017 19:00:00","BZN|NL","Without sequence","115.01","",""
"19/01/2017 19:00:00 - 19/01/2017 20:00:00","BZN|NL","Without sequence","91.37","",""
"19/01/2017 20:00:00 - 19/01/2017 21:00:00","BZN|NL","Without sequence","65.27","",""
"19/01/2017 21:00:00 - 19/01/2017 22:00:00","BZN|NL","Without sequence","51.97","",""
"19/01/2017 22:00:00 - 19/01/2017 23:00:00","BZN|NL","Without sequence","45.68","",""
"19/01/2017 23:00:00 - 20/01/2017 00:00:00","BZN|NL","Without sequence","35.76","",""
"20/01/2017 00:00:00 - 20/01/2017 01:00:00","BZN|NL","Without sequence","37.6","",""
"20/01/2017 01:00:00 - 20/01/2017 02:00:00","BZN|NL","Without sequence","38.27","",""
"20/01/2017 02:00:00 - 20/01/2017 03:00:00","BZN|NL","Without sequence","37.52","",""
"20/01/2017 03:00:00 - 20/01/2017 04:00:00","BZN|NL","Without sequence","36.6","",""
"20/01/2017 04:00:00 - 20/01/2017 05:00:00","BZN|NL","Without sequence","37.67","",""
"20/01/2017 05:00:00 - 20/01/2017 06:00:00","BZN|NL","Without sequence","38.73","",""
"20/01/2017 06:00:00 - 20/01/2017 07:00:00","BZN|NL","Without sequence","49.35","",""
"20/01/2017 07:00:00 - 20/01/2017 08:00:00","BZN|NL","Without sequence","51.3","",""
"20/01/2017 08:00:00 - 20/01/2017 09:00:00","BZN|NL","Without sequence","70.6","",""
"20/01/2017 09:00:00 - 20/01/2017 10:00:00","BZN|NL","Without sequence","98.77","",""
"20/01/2017 10:00:00 - 20/01/2017 11:00:00","BZN|NL","Without sequence","79.99","",""
"20/01/2017 11:00:00 - 20/01/2017 12:00:00","BZN|NL","Without sequence","86.71","",""
"20/01/2017 12:00:00 - 20/01/2017 13:00:00","BZN|NL","Without sequence","54.31","",""
"20/01/2017 13:00:00 - 20/01/2017 14:00:00","BZN|NL","Without sequence","54.12","",""
"20/01/2017 14:00:00 - 20/01/2017 15:00:00","BZN|NL","Without sequence","70.6","",""
"20/01/2017 15:00:00 - 20/01/2017 16:00:00","BZN|NL","Without sequence","72.93","",""
"20/01/2017 16:00:00 - 20/01/2017 17:00:00","BZN|NL","Without sequence","72.6","",""
"20/01/2017 17:00:00 - 20/01/2017 18:00:00","BZN|NL","Without sequence","92.08","",""
"20/01/2017 18:00:00 - 20/01/2017 19:00:00","BZN|NL","Without sequence","95.34","",""
"20/01/2017 19:00:00 - 20/01/2017 20:00:00","BZN|NL","Without sequence","59.9","",""
"20/01/2017 20:00:00 - 20/01/2017 21:00:00","BZN|NL","Without sequence","46.04","",""
"20/01/2017 21:00:00 - 20/01/2017 22:00:00","BZN|NL","Without sequence","38.61","",""
"20/01/2017 22:00:00 - 20/01/2017 23:00:00","BZN|NL","Without sequence","41.17","",""
"20/01/2017 23:00:00 - 21/01/2017 00:00:00","BZN|NL","Without sequence","32.81","",""
"21/01/2017 00:00:00 - 21/01/2017 01:00:00","BZN|NL","Without sequence","37.83","",""
"21/01/2017 01:00:00 - 21/01/2017 02:00:00","BZN|NL","Without sequence","35.9","",""
"21/01/2017 02:00:00 - 21/01/2017 03:00:00","BZN|NL","Without sequence","39.54","",""
"21/01/2017 03:00:00 - 21/01/2017 04:00:00","BZN|NL","Without sequence","41.78","",""
"21/01/2017 04:00:00 - 21/01/2017 05:00:00","BZN|NL","Without sequence","40.82","",""
"21/01/2017 05:00:00 - 21/01/2017 06:00:00","BZN|NL","Without sequence","39.09","",""
"21/01/2017 06:00:00 - 21/01/2017 07:00:00","BZN|NL","Without sequence","36.61","",""
"21/01/2017 07:00:00 - 21/01/2017 08:00:00","BZN|NL","Without sequence","38.67","",""
"21/01/2017 08:00:00 - 21/01/2017 09:00:00","BZN|NL","Without sequence","39.94","",""
"21/01/2017 09:00:00 - 21/01/2017 10:00:00","BZN|NL","Without sequence","48.34","",""
"21/01/2017 10:00:00 - 21/01/2017 11:00:00","BZN|NL","Without sequence","48.34","",""
"21/01/2017 11:00:00 - 21/01/2017 12:00:00","BZN|NL","Without sequence","48.34","",""
"21/01/2017 12:00:00 - 21/01/2017 13:00:00","BZN|NL","Without sequence","45.89","",""
"21/01/2017 13:00:00 - 21/01/2017 14:00:00","BZN|NL","Without sequence","40.12","",""
"21/01/2017 14:00:00 - 21/01/2017 15:00:00","BZN|NL","Without sequence","44.0","",""
"21/01/2017 15:00:00 - 21/01/2017 16:00:00","BZN|NL","Without sequence","47.56","",""
"21/01/2017 16:00:00 - 21/01/2017 17:00:00","BZN|NL","Without sequence","50.6","",""
"21/01/2017 17:00:00 - 21/01/2017 18:00:00","BZN|NL","Without sequence","65.91","",""
"21/01/2017 18:00:00 - 21/01/2017 19:00:00","BZN|NL","Without sequence","50.1","",""
"21/01/2017 19:00:00 - 21/01/2017 20:00:00","BZN|NL","Without sequence","39.94","",""
"21/01/2017 20:00:00 - 21/01/2017 21:00:00","BZN|NL","Without sequence","45.63","",""
"21/01/2017 21:00:00 - 21/01/2017 22:00:00","BZN|NL","Without sequence","42.41","",""
"21/01/2017 22:00:00 - 21/01/2017 23:00:00","BZN|NL","Without sequence","40.83","",""
"21/01/2017 23:00:00 - 22/01/2017 00:00:00","BZN|NL","Without sequence","39.54","",""
"22/01/2017 00:00:00 - 22/01/2017 01:00:00","BZN|NL","Without sequence","38.6","",""
"22/01/2017 01:00:00 - 22/01/2017 02:00:00","BZN|NL","Without sequence","39.2","",""
"22/01/2017 02:00:00 - 22/01/2017 03:00:00","BZN|NL","Without sequence","39.94","",""
"22/01/2017 03:00:00 - 22/01/2017 04:00:00","BZN|NL","Without sequence","38.2","",""
"22/01/2017 04:00:00 - 22/01/2017 05:00:00","BZN|NL","Without sequence","39.94","",""
"22/01/2017 05:00:00 - 22/01/2017 06:00:00","BZN|NL","Without sequence","39.94","",""
"22/01/2017 06:00:00 - 22/01/2017 07:00:00","BZN|NL","Without sequence","40.0","",""
"22/01/2017 07:00:00 - 22/01/2017 08:00:00","BZN|NL","Without sequence","38.61","",""
"22/01/2017 08:00:00 - 22/01/2017 09:00:00","BZN|NL","Without sequence","37.76","",""
"22/01/2017 09:00:00 - 22/01/2017 10:00:00","BZN|NL","Without sequence","39.26","",""
"22/01/2017 10:00:00 - 22/01/2017 11:00:00","BZN|NL","Without sequence","38.03","",""
"22/01/2017 11:00:00 - 22/01/2017 12:00:00","BZN|NL","Without sequence","38.16","",""
"22/01/2017 12:00:00 - 22/01/2017 13:00:00","BZN|NL","Without sequence","37.07","",""
"22/01/2017 13:00:00 - 22/01/2017 14:00:00","BZN|NL","Without sequence","36.03","",""
"22/01/2017 14:00:00 - 22/01/2017 15:00:00","BZN|NL","Without sequence","37.32","",""
